"nguageSkid","SongSkid","StanzaSequenceNbr","SentenceSequenceNbr","SentenceSkid"
"1","71","2","5","3214"
"1","71","3","1","3215"
"1","71","3","2","3216"
"1","71","3","3","3217"
"1","71","3","4","3218"
"1","71","3","5","3219"
"1","71","4","1","3220"
"1","71","4","2","3221"
"1","71","4","3","3222"
"1","71","4","4","3223"
"1","71","4","5","3224"
"1","71","5","1","3225"
"1","71","5","2","3226"
"1","71","5","3","3227"
"1","71","5","4","3228"
"1","71","5","5","3229"
"1","72","1","1","3255"
"1","72","1","2","3256"
"1","72","1","3","3257"
"1","72","2","1","3258"
"1","72","2","2","3259"
"1","72","2","3","3260"
"1","72","3","1","3261"
"1","72","3","2","3262"
"1","72","3","3","3263"
"1","72","4","1","3264"
"1","72","4","2","3265"
"1","72","4","3","3266"
"1","72","5","1","3267"
"1","72","5","2","3268"
"1","72","5","3","3269"
"1","73","1","1","1675"
"1","73","1","2","1676"
"1","73","1","3","1677"
"1","73","1","4","1678"
"1","74","1","1","1683"
"1","74","1","2","1684"
"1","74","2","1","1687"
"1","74","2","2","1688"
"1","74","3","1","1689"
"1","74","3","2","1690"
"1","74","4","1","1691"
"1","74","4","2","1692"
"1","74","5","1","1693"
"1","74","5","2","1694"
"1","74","6","1","1695"
"1","74","6","2","1696"
"1","75","1","1","1711"
"1","75","1","2","1712"
"1","75","1","3","1713"
"1","75","1","4","1714"
"1","75","2","1","1719"
"1","75","2","2","1720"
"1","75","2","3","1721"
"1","75","2","4","1722"
"1","75","3","1","1723"
"1","75","3","2","1724"
"1","75","3","3","1725"
"1","75","3","4","1726"
"1","75","4","1","1727"
"1","75","4","2","1728"
"1","75","4","3","1729"
"1","75","4","4","1730"
"1","76","1","1","1751"
"1","76","1","2","1752"
"1","76","1","3","1753"
"1","76","2","1","1754"
"1","76","2","2","1755"
"1","76","2","3","1756"
"1","76","3","1","1757"
"1","76","3","2","1758"
"1","76","3","3","1759"
"1","76","4","1","1760"
"1","76","4","2","1761"
"1","76","4","3","1762"
"1","77","1","1","1775"
"1","77","1","2","1776"
"1","77","2","1","1779"
"1","77","2","2","1780"
"1","77","3","1","1781"
"1","77","3","2","1782"
"1","77","4","1","1783"
"1","77","4","2","1784"
"1","78","1","1","1795"
"1","78","1","2","1796"
"1","78","1","3","1797"
"1","78","1","4","1798"
"1","78","2","1","1803"
"1","78","2","2","1804"
"1","78","2","3","1805"
"1","78","2","4","1806"
"1","78","3","1","1807"
"1","78","3","2","1808"
"1","78","3","3","1809"
"1","78","3","4","1810"
"1","78","4","1","1811"
"1","78","4","2","1812"
"1","78","4","3","1813"
"1","78","4","4","1814"
"1","79","1","1","2451"
"1","79","1","2","2452"
"1","79","1","3","2453"
"1","79","1","4","2454"
"1","80","1","1","1839"
"1","80","1","2","1840"
"1","80","1","3","1841"
"1","80","1","4","1842"
"1","80","2","1","1843"
"1","80","2","2","1844"
"1","80","2","3","1845"
"1","80","2","4","1846"
"1","80","3","1","1847"
"1","80","3","2","1848"
"1","80","3","3","1849"
"1","80","3","4","1850"
"1","80","4","1","1851"
"1","80","4","2","1852"
"1","80","4","3","1853"
"1","80","4","4","1854"
"1","80","5","1","1855"
"1","80","5","2","1856"
"1","80","5","3","1857"
"1","80","5","4","1858"
"1","81","1","1","3319"
"1","81","1","2","3320"
"1","81","1","3","3321"
"1","81","1","4","3322"
"1","81","2","1","3327"
"1","81","2","2","3328"
"1","81","2","3","3329"
"1","81","2","4","3330"
"1","81","3","1","3331"
"1","81","3","2","3332"
"1","81","3","3","3333"
"1","81","3","4","3334"
"1","81","4","1","3335"
"1","81","4","2","3336"
"1","81","4","3","3337"
"1","81","4","4","3338"
"1","81","5","1","3339"
"1","81","5","2","3340"
"1","81","5","3","3341"
"1","81","5","4","3342"
"1","81","6","1","3343"
"1","81","6","2","3344"
"1","81","6","3","3345"
"1","81","6","4","3346"
"1","82","1","1","1879"
"1","82","1","2","1880"
"1","82","1","3","1881"
"1","82","1","4","1882"
"1","82","1","5","1883"
"1","82","2","1","1884"
"1","82","2","2","1885"
"1","82","2","3","1886"
"1","82","2","4","1887"
"1","82","2","5","1888"
"1","82","3","1","1889"
"1","82","3","2","1890"
"1","82","3","3","1891"
"1","82","3","4","1892"
"1","82","3","5","1893"
"1","82","4","1","1894"
"1","82","4","2","1895"
"1","82","4","3","1896"
"1","82","4","4","1897"
"1","82","4","5","1897"
"1","83","1","1","1918"
"1","83","1","2","1919"
"1","83","1","3","1920"
"1","83","1","4","1921"
"1","83","2","1","1922"
"1","83","2","2","1923"
"1","83","2","3","1924"
"1","83","2","4","1925"
"1","83","3","1","1926"
"1","83","3","2","1927"
"1","83","3","3","1928"
"1","83","3","4","1929"
"1","83","4","1","1930"
"1","83","4","2","1931"
"1","83","4","3","1932"
"1","83","4","4","1933"
"1","83","5","1","1934"
"1","83","5","2","1935"
"1","83","5","3","1936"
"1","83","5","4","1937"
"1","83","6","1","1938"
"1","83","6","2","1939"
"1","83","6","3","1940"
"1","83","6","4","1941"
"1","84","1","1","3375"
"1","84","1","2","3376"
"1","84","2","1","3379"
"1","84","2","2","3380"
"1","84","3","1","3381"
"1","84","3","2","3382"
"1","84","4","1","3383"
"1","84","4","2","3384"
"1","84","5","1","3385"
"1","84","5","2","3386"
"1","84","6","1","3387"
"1","84","6","2","3388"
"1","85","1","1","1966"
"1","85","1","2","1967"
"1","85","2","1","1968"
"1","85","2","2","1969"
"1","85","3","1","1970"
"1","85","3","2","1971"
"1","85","4","1","1972"
"1","85","4","2","1973"
"1","85","5","1","1974"
"1","85","5","2","1975"
"1","85","6","1","1976"
"1","85","6","2","1977"
"1","85","7","1","1978"
"1","85","7","2","1979"
"1","86","1","1","25073"
"1","86","1","2","25074"
"1","86","1","3","25075"
"1","86","1","4","25074"
"1","86","2","1","25079"
"1","86","2","2","25074"
"1","86","2","3","25080"
"1","86","2","4","25074"
"1","86","3","1","25081"
"1","86","3","2","25074"
"1","86","3","3","25082"
"1","86","3","4","25083"
"1","86","4","1","25084"
"1","86","4","2","25085"
"1","86","4","3","25086"
"1","86","4","4","25087"
"1","87","1","1","2021"
"1","87","1","2","2022"
"1","87","1","3","2023"
"1","87","1","4","2024"
"1","87","2","1","2027"
"1","87","2","2","2028"
"1","87","2","3","2029"
"1","87","2","4","2024"
"1","87","3","1","2030"
"1","87","3","2","2031"
"1","87","3","3","2032"
"1","87","3","4","2033"
"1","87","4","1","2034"
"1","87","4","2","2035"
"1","87","4","3","2036"
"1","87","4","4","2024"
"1","88","1","1","2055"
"1","88","1","2","2056"
"1","88","1","3","2057"
"1","88","1","4","2058"
"1","88","2","1","2059"
"1","88","2","2","2060"
"1","88","2","3","2061"
"1","88","2","4","2062"
"1","88","3","1","2063"
"1","88","3","2","2064"
"1","88","3","3","2065"
"1","88","3","4","2066"
"1","88","4","1","2067"
"1","88","4","2","2068"
"1","88","4","3","2069"
"1","88","4","4","2070"
"1","88","5","1","2071"
"1","88","5","2","2072"
"1","88","5","3","2073"
"1","88","5","4","2074"
"1","88","6","1","2075"
"1","88","6","2","2076"
"1","88","6","3","2077"
"1","88","6","4","2078"
"1","88","7","1","2079"
"1","88","7","2","2080"
"1","88","7","3","2081"
"1","88","7","4","2082"
"1","89","1","1","2111"
"1","89","1","2","2112"
"1","89","1","3","2113"
"1","89","1","4","2114"
"1","89","2","1","2118"
"1","89","2","2","2119"
"1","89","2","3","2120"
"1","89","2","4","2114"
"1","89","3","1","2121"
"1","89","3","2","2112"
"1","89","3","3","2122"
"1","89","3","4","2114"
"1","89","4","1","2123"
"1","89","4","2","2112"
"1","89","4","3","2124"
"1","89","4","4","2114"
"1","90","1","1","2138"
"1","90","1","2","2139"
"1","90","1","3","2140"
"1","90","1","4","2141"
"1","90","1","5","2142"
"1","90","1","6","2143"
"1","90","1","7","2144"
"1","90","1","8","2145"
"1","90","1","9","2146"
"1","90","1","10","2147"
"1","90","1","11","2148"
"1","90","2","1","2149"
"1","90","2","2","2150"
"1","90","2","3","2151"
"1","90","2","4","2152"
"1","90","2","5","2153"
"1","90","2","6","2154"
"1","90","2","7","2155"
"1","90","2","8","2145"
"1","90","2","9","2146"
"1","90","2","10","2147"
"1","90","2","11","2148"
"1","90","3","1","2156"
"1","90","3","2","2157"
"1","90","3","3","2158"
"1","90","3","4","2152"
"1","90","3","5","2159"
"1","90","3","6","2160"
"1","90","3","7","2161"
"1","90","3","8","2162"
"1","90","3","9","2146"
"1","90","3","10","2147"
"1","90","3","11","2148"
"1","90","4","1","2163"
"1","90","4","2","2164"
"1","90","4","3","2165"
"1","90","4","4","2152"
"1","90","4","5","2166"
"1","90","4","6","2167"
"1","90","4","7","2168"
"1","90","4","8","2162"
"1","90","4","9","2169"
"1","90","4","10","2147"
"1","90","4","11","2170"
"1","91","1","1","3403"
"1","91","1","2","3404"
"1","91","1","3","3405"
"1","91","1","4","3406"
"1","91","2","1","3407"
"1","91","2","2","3408"
"1","91","2","3","3409"
"1","91","2","4","3410"
"1","91","3","1","3411"
"1","91","3","2","3412"
"1","91","3","3","3413"
"1","91","3","4","3414"
"1","91","4","1","3415"
"1","91","4","2","3416"
"1","91","4","3","3417"
"1","91","4","4","3418"
"1","92","1","1","2209"
"1","92","1","2","2210"
"1","92","1","3","2211"
"1","92","1","4","2212"
"1","92","1","5","2213"
"1","92","2","1","2214"
"1","92","2","2","2215"
"1","92","2","3","2216"
"1","92","2","4","2217"
"1","92","2","5","2218"
"1","92","3","1","2219"
"1","92","3","2","2220"
"1","92","3","3","2221"
"1","92","3","4","2222"
"1","92","3","5","2223"
"1","92","4","1","2224"
"1","92","4","2","2225"
"1","92","4","3","2226"
"1","92","4","4","2227"
"1","92","4","5","2228"
"1","92","5","1","2229"
"1","92","5","2","2230"
"1","92","5","3","2231"
"1","92","5","4","2232"
"1","92","5","5","2233"
"1","93","1","1","2259"
"1","93","1","2","2260"
"1","93","1","3","2261"
"1","93","1","4","2262"
"1","93","2","1","2266"
"1","93","2","2","2267"
"1","93","2","3","2268"
"1","93","2","4","2269"
"1","93","3","1","2270"
"1","93","3","2","2271"
"1","93","3","3","2272"
"1","93","3","4","2273"
"1","93","4","1","2274"
"1","93","4","2","2275"
"1","93","4","3","2276"
"1","93","4","4","2277"
"1","94","1","1","27197"
"1","94","1","2","27198"
"1","94","2","1","27201"
"1","94","2","2","27202"
"1","94","3","1","27203"
"1","94","3","2","27204"
"1","94","4","1","27205"
"1","94","4","2","27206"
"1","95","1","1","2317"
"1","95","1","2","2318"
"1","95","1","3","2319"
"1","95","1","4","2320"
"1","95","2","1","2325"
"1","95","2","2","2326"
"1","95","2","3","2327"
"1","95","2","4","2328"
"1","95","3","1","2329"
"1","95","3","2","2330"
"1","95","3","3","2331"
"1","95","3","4","2332"
"1","95","4","1","2333"
"1","95","4","2","2334"
"1","95","4","3","2335"
"1","95","4","4","2336"
"1","96","1","1","2357"
"1","96","1","2","2358"
"1","96","1","3","2359"
"1","96","1","4","2360"
"1","96","1","5","2361"
"1","96","1","6","2362"
"1","96","1","7","2363"
"1","96","2","1","2366"
"1","96","2","2","2358"
"1","96","2","3","2367"
"1","96","2","4","2368"
"1","96","2","5","2369"
"1","96","2","6","2370"
"1","96","2","7","2371"
"1","96","3","1","2372"
"1","96","3","2","2358"
"1","96","3","3","2373"
"1","96","3","4","2374"
"1","96","3","5","2375"
"1","96","3","6","2376"
"1","96","3","7","2377"
"1","96","4","1","2378"
"1","96","4","2","2358"
"1","96","4","3","2379"
"1","96","4","4","2380"
"1","96","4","5","2381"
"1","96","4","6","2382"
"1","96","4","7","2383"
"1","96","5","1","2384"
"1","96","5","2","2358"
"1","96","5","3","2385"
"1","96","5","4","2386"
"1","96","5","5","2387"
"1","96","5","6","2388"
"1","96","5","7","2389"
"1","97","1","1","24694"
"1","97","1","2","24695"
"1","97","1","3","24696"
"1","97","1","4","24697"
"1","97","2","1","24705"
"1","97","2","2","24706"
"1","97","2","3","24707"
"1","97","2","4","24697"
"1","98","1","1","3165"
"1","98","1","2","3166"
"1","98","1","3","3167"
"1","98","1","4","3168"
"1","98","2","1","3169"
"1","98","2","2","3170"
"1","98","2","3","3171"
"1","98","2","4","3172"
"1","98","3","1","3173"
"1","98","3","2","3174"
"1","98","3","3","3175"
"1","98","3","4","3176"
"1","98","4","1","3177"
"1","98","4","2","3178"
"1","98","4","3","3179"
"1","98","4","4","3180"
"1","98","5","1","3181"
"1","98","5","2","3182"
"1","98","5","3","3183"
"1","98","5","4","3184"
"1","99","1","1","3435"
"1","99","1","2","3436"
"1","99","1","3","3437"
"1","99","1","4","3438"
"1","99","1","5","3439"
"1","99","1","6","3440"
"1","99","1","7","3439"
"1","99","1","8","3441"
"1","99","2","1","3442"
"1","99","2","2","3443"
"1","99","2","3","3444"
"1","99","2","4","3445"
"1","99","2","5","3439"
"1","99","2","6","3440"
"1","99","2","7","3439"
"1","99","2","8","3441"
"1","99","3","1","3446"
"1","99","3","2","3447"
"1","99","3","3","3448"
"1","99","3","4","3449"
"1","99","3","5","3439"
"1","99","3","6","3440"
"1","99","3","7","3439"
"1","99","3","8","3441"
"1","100","1","1","3471"
"1","100","1","2","3472"
"1","100","1","3","3473"
"1","100","1","4","3474"
"1","100","1","5","3475"
"1","100","1","6","3476"
"1","100","1","7","3477"
"1","100","1","8","3478"
"1","102","1","1","3498"
"1","102","1","2","3499"
"1","102","2","1","3502"
"1","102","2","2","3503"
"1","102","3","1","3504"
"1","102","3","2","3505"
"1","102","4","1","3506"
"1","102","4","2","3507"
"1","103","1","1","6158"
"1","103","1","2","6159"
"1","103","1","3","6160"
"1","103","2","1","6165"
"1","103","2","2","6166"
"1","103","2","3","6167"
"1","103","3","1","6168"
"1","103","3","2","6169"
"1","103","3","3","6170"
"1","103","4","1","6171"
"1","103","4","2","6172"
"1","103","4","3","6173"
"1","104","1","1","3534"
"1","104","1","2","3535"
"1","104","2","1","3538"
"1","104","2","2","3539"
"1","104","3","1","3540"
"1","104","3","2","3541"
"1","104","4","1","3542"
"1","104","4","2","3543"
"1","104","5","1","3544"
"1","104","5","2","3545"
"1","105","1","1","3558"
"1","105","1","2","3559"
"1","105","1","3","3560"
"1","105","1","4","3561"
"1","105","2","1","3565"
"1","105","2","2","3566"
"1","105","2","3","3567"
"1","105","2","4","3568"
"1","105","3","1","3569"
"1","105","3","2","3570"
"1","105","3","3","3571"
"1","105","3","4","3572"
"1","106","1","1","6190"
"1","106","1","2","6191"
"1","106","1","3","6192"
"1","106","1","4","6193"
"1","106","2","1","6196"
"1","106","2","2","6197"
"1","106","2","3","6198"
"1","106","2","4","6199"
"1","106","3","1","6200"
"1","106","3","2","6201"
"1","106","3","3","6202"
"1","106","3","4","6203"
"1","107","1","1","3599"
"1","107","1","2","3600"
"1","107","1","3","3601"
"1","107","1","4","3602"
"1","108","1","1","6218"
"1","108","1","2","6219"
"1","108","2","1","6224"
"1","108","2","2","6225"
"1","108","3","1","6226"
"1","108","3","2","6227"
"1","109","1","1","3627"
"1","109","1","2","3628"
"1","109","1","3","3629"
"1","109","1","4","3630"
"1","109","2","1","3631"
"1","109","2","2","3632"
"1","109","2","3","3633"
"1","109","2","4","3634"
"1","109","3","1","3635"
"1","109","3","2","3636"
"1","109","3","3","3637"
"1","109","3","4","3638"
"1","110","1","1","6238"
"1","110","1","2","6239"
"1","110","1","3","6240"
"1","110","1","4","6241"
"1","110","2","1","6242"
"1","110","2","2","6243"
"1","110","2","3","6244"
"1","110","2","4","6245"
"1","110","3","1","6246"
"1","110","3","2","6247"
"1","110","3","3","6248"
"1","110","3","4","6249"
"1","111","1","1","3675"
"1","111","1","2","3676"
"1","111","1","3","3677"
"1","111","1","4","3678"
"1","111","2","1","3679"
"1","111","2","2","3680"
"1","111","2","3","3681"
"1","111","2","4","3682"
"1","111","3","1","3683"
"1","111","3","2","3684"
"1","111","3","3","3685"
"1","111","3","4","3686"
"1","111","4","1","3687"
"1","111","4","2","3688"
"1","111","4","3","3689"
"1","111","4","4","3690"
"1","112","1","1","3707"
"1","112","1","2","3708"
"1","112","1","3","3709"
"1","112","1","4","3710"
"1","113","1","1","6262"
"1","113","1","2","6263"
"1","113","1","3","6264"
"1","113","1","4","6264"
"1","113","2","1","6265"
"1","113","2","2","6266"
"1","113","2","3","6267"
"1","113","2","4","6267"
"1","113","3","1","6268"
"1","113","3","2","6269"
"1","113","3","3","6270"
"1","113","3","4","6271"
"1","114","1","1","3715"
"1","114","1","2","3716"
"1","114","1","3","3717"
"1","114","1","4","3718"
"1","115","1","1","28590"
"1","115","1","2","28591"
"1","115","1","3","28592"
"1","115","1","4","28593"
"1","115","2","1","28598"
"1","115","2","2","28599"
"1","115","2","3","28600"
"1","115","2","4","28601"
"1","115","3","1","28602"
"1","115","3","2","28603"
"1","115","3","3","28604"
"1","115","3","4","28605"
"1","116","1","1","3755"
"1","116","1","2","3756"
"1","116","1","3","3757"
"1","116","1","4","3758"
"1","116","1","5","3758"
"1","116","2","1","3759"
"1","116","2","2","3756"
"1","116","2","3","3760"
"1","116","2","4","3761"
"1","116","2","5","3761"
"1","116","2","6","3762"
"1","116","2","7","3763"
"1","117","1","1","3774"
"1","117","1","2","3775"
"1","117","1","3","3776"
"1","117","1","4","3777"
"1","117","1","5","3778"
"1","117","1","6","3779"
"1","117","1","7","3780"
"1","117","1","8","3781"
"1","117","2","1","3782"
"1","117","2","2","3783"
"1","117","2","3","3784"
"1","117","2","4","3785"
"1","117","2","5","3786"
"1","117","2","6","3787"
"1","117","2","7","3788"
"1","117","2","8","3789"
"1","117","3","1","3790"
"1","117","3","2","3791"
"1","117","3","3","3792"
"1","117","3","4","3793"
"1","117","3","5","3794"
"1","117","3","6","3795"
"1","117","3","7","3796"
"1","117","3","8","3797"
"1","117","4","1","3798"
"1","117","4","2","3799"
"1","117","4","3","3800"
"1","117","4","4","3801"
"1","117","4","5","3802"
"1","117","4","6","3803"
"1","117","4","7","3804"
"1","117","4","8","3805"
"1","117","5","1","3806"
"1","117","5","2","3807"
"1","117","5","3","3808"
"1","117","5","4","3809"
"1","117","5","5","3810"
"1","117","5","6","3811"
"1","117","5","7","3812"
"1","117","5","8","3813"
"1","118","1","1","6281"
"1","118","1","2","6282"
"1","118","1","3","6283"
"1","118","1","4","6284"
"1","118","2","1","6285"
"1","118","2","2","6286"
"1","118","2","3","6287"
"1","118","2","4","6288"
"1","118","3","1","6289"
"1","118","3","2","6290"
"1","118","3","3","6291"
"1","118","3","4","6292"
"1","118","4","1","6293"
"1","118","4","2","6294"
"1","118","4","3","6295"
"1","118","4","4","6296"
"1","119","1","1","6313"
"1","119","1","2","6314"
"1","119","1","3","6315"
"1","119","1","4","6316"
"1","119","1","5","6317"
"1","119","1","6","6318"
"1","119","2","1","6319"
"1","119","2","2","6320"
"1","119","2","3","6321"
"1","119","2","4","6322"
"1","119","2","5","6317"
"1","119","2","6","6323"
"1","119","3","1","6324"
"1","119","3","2","6325"
"1","119","3","3","6326"
"1","119","3","4","6327"
"1","119","3","5","6317"
"1","119","3","6","6328"
"1","119","4","1","6329"
"1","119","4","2","6330"
"1","119","4","3","6331"
"1","119","4","4","6332"
"1","119","4","5","6317"
"1","119","4","6","6333"
"1","120","1","1","3886"
"1","120","1","2","3887"
"1","120","1","3","3888"
"1","120","1","4","3889"
"1","120","2","1","3890"
"1","120","2","2","3891"
"1","120","2","3","3892"
"1","120","2","4","3893"
"1","120","3","1","3894"
"1","120","3","2","3895"
"1","120","3","3","3896"
"1","120","3","4","3897"
"1","120","4","1","3898"
"1","120","4","2","3899"
"1","120","4","3","3900"
"1","120","4","4","3901"
"1","120","5","1","3902"
"1","120","5","2","3903"
"1","120","5","3","3904"
"1","120","5","4","3905"
"1","121","1","1","3926"
"1","121","1","2","3927"
"1","121","1","3","3928"
"1","121","1","4","3929"
"1","121","2","1","3930"
"1","121","2","2","3931"
"1","121","2","3","3932"
"1","121","2","4","3933"
"1","121","3","1","3934"
"1","121","3","2","3935"
"1","121","3","3","3936"
"1","121","3","4","3937"
"1","121","4","1","3938"
"1","121","4","2","3939"
"1","121","4","3","3940"
"1","121","4","4","3941"
